subject_id,group,message_order,message_id,date,message,annotator_1_label,annotator_1_dimension,annotator_2_label,annotator_2_dimension,annotator_3_label,annotator_3_dimension,final_label,final_dimension,notes
subject177,bsf,11,79996055460,2022-04-02 15:55:50,No veia nada y mi oido derecho se sentia apagado,,,,,,,,,
subject177,bsf,12,69269500376,2022-04-02 15:56:05,Esos dias deseaba haber muerto,,,,,,,,,
subject177,bsf,13,80902227645,2022-04-02 15:56:22,Pero me senti aliviado de q nadie de mi familia le habia pasado nada asi,,,,,,,,,
subject177,bsf,14,47422920239,2022-04-02 15:56:54,Y pues aun tengo depresion pero estoy a pocos meses de terminar mi licenciatura,,,,,,,,,
subject177,bsf,15,81347792328,2022-04-02 16:01:39,"Si , ya camino mejor lo q aun me falta es la vista y lo de mi oido",,,,,,,,,
subject180,control,1,65837340931,2022-02-15 05:17:29,"Hola , buenas noches y buen descanso ! Gracias por la bienvenida manos en oración tono de piel claro medio cara con manos abrazando Algún compañero podría hablar unos 5 minutos por privado ? Gracias sol",,,,,,,,,
subject180,control,2,90899757065,2022-02-15 08:16:05,Lamento mucho ! manos en oración tono de piel claro medio cara con manos abrazando,,,,,,,,,
subject180,control,3,56852297520,2022-02-15 08:17:14,"Realmente volviste a nacer , eres una persona con suerte sol",,,,,,,,,
subject180,control,4,80501641520,2022-02-15 08:23:35,Muchas felicidades Lex ! Genial para hacer una exposición El amor sano El amor a uno mismo cura El amor es la cura Obras y milagros del amor a uno mismo Amándome etc Podrían ser títulos de la obra cara con manos abrazando,,,,,,,,,
subject180,control,5,50179716235,2022-02-18 06:06:42,"Ayer el cuerpo me los pedía , ..",,,,,,,,,
subject180,control,6,18013306321,2022-02-18 06:09:52,"Atole ? Voy a buscar para averiguar que es , .. Y ya que estamos , .. humus ! !",,,,,,,,,
subject180,control,7,49960796578,2022-02-18 06:13:48,"Interesante , .. suena bien el atole , .. nunca había oído hablar , ..",,,,,,,,,
subject180,control,8,49095817876,2022-02-18 06:14:30,Mamma mia ! ! ! cara pensativa cara sonriendo con sudor frío señal de aprobación con la mano tono de piel claro medio,,,,,,,,,
subject180,control,9,20643926214,2022-02-18 06:15:02,Esos ha de estar rico rico,,,,,,,,,
subject180,control,10,57921400160,2022-02-18 06:16:31,"El Humus es una crema , .. plato típico libanés creo , .. lo hacen con garbanzos y aceite de oliva , .. también lo hay de berenjena , .. voy a buscar y te digo",,,,,,,,,
subject180,control,11,59349527359,2022-02-18 06:17:20,"El hummus bi tahina , frecuentemente simplificado a hummus es una crema de garbanzos cocidos con zumo de limón , que incluye pasta de tahina y aceite de oliva , que según la variante local puede llevar además otros ingredientes como ajos o pimentón . Wikipedia Orígenes : Israel , Líbano , Oriente Medio , Armenia",,,,,,,,,
subject180,control,12,48163108836,2022-02-18 06:17:37,Está rico señal de aprobación con la mano tono de piel claro medio,,,,,,,,,
subject180,control,13,39211601675,2022-02-18 06:18:47,"Siii son buenísimas , .. por suerte se consigue variedad , ..",,,,,,,,,
subject180,control,14,95170184061,2022-02-18 06:19:05,"En Mercadona , .. en herbolarios también , ..",,,,,,,,,
subject180,control,15,77607534980,2022-02-18 06:21:32,"Ah vale , .. Chedraui es una cadena de supermercados en Mejico señal de aprobación con la mano tono de piel claro medio",,,,,,,,,
subject180,control,16,78343240204,2022-02-18 06:24:03,Gracias por este tiempo manos en oración tono de piel claro medio sol,,,,,,,,,
subject180,control,17,83764682001,2022-02-18 17:27:17,Muchas felicidades sol,,,,,,,,,
subject180,control,18,42183279031,2022-02-22 14:36:08,"Buenos días ! Alguien está deprimido por no saber a qué dedicarse ? Hablamos por privado , gracias",,,,,,,,,
subject180,control,19,47308927650,2022-02-23 03:18:04,Sabrán de líneas telefónicas de atención especializada en Salud Mental en su ciudad o país ? ! Aquí tenemos El Teléfono de la Esperanza . Gracias sol,,,,,,,,,
subject180,control,20,38311238555,2022-02-23 03:54:11,"Disculpa , estaba buscando la información",,,,,,,,,
subject180,control,21,98573416651,2022-02-23 03:58:12,"Si , .. son números en España , .. estoy buscando en otros países",,,,,,,,,
subject180,control,22,34019297154,2022-02-23 11:09:03,"Buenos días ! Si alguna persona quiere charlar unos minutos por vídeo chat , .. sol",,,,,,,,,
subject180,control,23,90182722593,2022-02-23 11:18:20,Gracias manos en oración tono de piel claro medio cara con manos abrazando corazón latiendo,,,,,,,,,
subject180,control,24,74720144689,2022-02-23 11:19:13,Sii es nueva experiencia,,,,,,,,,
subject180,control,25,39956198093,2022-02-23 11:19:56,Estupendo señal de aprobación con la mano tono de piel claro medio que encuentres un Psicologo con quien te sientas cómodo y sea fructífero,,,,,,,,,
subject180,control,26,45168213747,2022-02-23 11:20:12,cara sonriendo con ojos sonrientes cara llorando de risa cara llorando de risa,,,,,,,,,
subject180,control,27,79363986220,2022-02-23 11:21:04,"Han visto el matinal de un chico que paso por proceso , .. ? !",,,,,,,,,
subject180,control,28,78945871430,2022-02-23 11:21:32,Cada mañana un avance de las noticias del día,,,,,,,,,
subject180,control,29,29394142104,2022-02-23 11:21:39,El paso por un proceso fuerte,,,,,,,,,
subject180,control,30,83249751962,2022-02-23 11:21:59,Y habla sobre salud mental en su página de postcast,,,,,,,,,
subject180,control,31,30587500742,2022-02-23 11:22:19,cara pensativa cara sonriendo con sudor frío cara llorando de risa cara llorando de risa cara llorando de risa,,,,,,,,,
subject180,control,32,88964786611,2022-02-23 11:22:37,Era un cómico conocido en España,,,,,,,,,
subject180,control,33,24186096969,2022-02-23 11:22:50,Sigue siéndolo pero cambió la tónica,,,,,,,,,
subject180,control,34,89397401490,2022-02-23 11:23:04,Ahora reflexiona sobre la importancia de la salud mental,,,,,,,,,
subject180,control,35,59327483957,2022-02-26 09:42:16,"Disculpa , no sabia manos en oración tono de piel claro medio sol",,,,,,,,,
subject180,control,36,97669775083,2022-02-26 09:43:13,"Entiendo , gracias por informar",,,,,,,,,
subject180,control,37,8887707005,2022-03-03 07:53:44,Gracias Jorge manos en oración tono de piel claro medio sol,,,,,,,,,
subject180,control,38,54113448267,2022-03-09 06:34:54,Bienvenida ! manos en oración tono de piel claro medio cara con manos abrazando sol,,,,,,,,,
subject180,control,39,13430823426,2022-03-15 05:46:37,"Hola Master ! Si , te escribo por privado",,,,,,,,,
subject180,control,40,38360263583,2022-03-16 19:09:10,"Hola , buen día ! Muy interesante lo que comentan , gracias por compartir manos en oración tono de piel claro medio sol",,,,,,,,,
subject180,control,41,87747146327,2022-03-23 02:22:42,Gracias por compartirlo Karlos sol,,,,,,,,,
subject199,bsf,1,29909894279,2021-01-31 09:06:09,Puedo tener una opinión por un vídeo que estoy apunto de mandarle a expareja,,,,,,,,,
subject199,bsf,2,57540142558,2021-01-31 09:08:26,Creo que es algo ridículo pero sincero hacer este video para ella,,,,,,,,,
subject199,bsf,3,14493950330,2021-01-31 09:10:03,Creo que mi vos está muy baja en el vídeo ?,,,,,,,,,
subject199,bsf,4,10086684308,2021-01-31 09:12:03,Apesar de todo me siento agradecido,,,,,,,,,
subject199,bsf,5,15664429053,2021-01-31 09:13:16,Siempre hay muchas mujeres que uno puede conocer pero siempre va ver una que te marca la vida de una forma indescriptible,,,,,,,,,
subject199,bsf,6,39800133400,2021-01-31 17:22:32,"Lo que se sienta hay que vivirlo y sentirlo plenamente , sacarlo de uno y verás que te sientes mejor",,,,,,,,,
subject199,bsf,7,47214419937,2021-01-31 17:23:43,Hablo de no usar ninguna sustancia aparte para sentirse mejor,,,,,,,,,
subject199,bsf,8,935326542,2021-01-31 17:24:49,Yo salí de un dolor inmenso en mi alma sintiendo ese dolor pero si lo ignoramos seguirá hay,,,,,,,,,
subject199,bsf,9,28329312629,2021-01-31 17:26:47,No creo en Dios,,,,,,,,,
subject199,bsf,10,37825818697,2021-01-31 17:27:38,"Pero es normal sentir que no están en tus zapatos y que nadie sabe lo que se siente , pero por eso estás aquí porque somos muchos los que algo nos agobia en el alma",,,,,,,,,
subject199,bsf,11,16103252616,2021-01-31 17:37:17,"Yo tengo un amigo que se quería suicidar y ya no me reconocia tenía alucinaciones y estuvo un largo tiempo en un hospital psiquiátrico , pero ahora se médica y está mejorando bastante",,,,,,,,,
subject199,bsf,12,49603281226,2021-01-31 17:46:42,Mi amigo no lo apoyaba la familia porque es homosexual solo nosotros los amigos le ayudamos,,,,,,,,,
subject199,bsf,13,69314099695,2021-01-31 17:47:20,Todo eso le causa un desequilibrio emocional que lo hacía alusinar y era un infierno en su mente,,,,,,,,,
subject199,bsf,14,43964219858,2021-01-31 17:47:35,Pero salió de eso y ahora está mejor,,,,,,,,,
subject199,bsf,15,42792406287,2021-02-09 04:23:55,Andan hablandl de de ganar viendo vídeos pero no le pongo mucha atención a eso,,,,,,,,,
subject199,bsf,16,1702913252,2021-02-25 17:52:00,Como saber si se ama realmente a una persona ?,,,,,,,,,
subject199,bsf,17,19690093793,2021-02-25 17:55:42,Pero si estás separado de ella por un tiempo,,,,,,,,,
subject199,bsf,18,20289227724,2021-02-25 17:55:57,Al final uno se siente mal,,,,,,,,,
subject199,bsf,19,3692178019,2021-02-25 17:57:10,Cuando estaba con ella literal no veía a otra mujer por muy buena que este,,,,,,,,,
subject199,bsf,20,59377224786,2021-02-25 18:05:39,Pues lo que ven a otra mujer es por no están enamorados realmente,,,,,,,,,
subject199,bsf,21,78653751462,2021-02-25 18:06:54,Sí salí con muchas mujeres antes de conocerla y nunca tuve esa sensación y esos sentimientos por alguien,,,,,,,,,
subject199,bsf,22,35922650999,2021-02-25 18:08:17,Porque es diferente la 1 de la 2 ?,,,,,,,,,
subject199,bsf,23,51491379120,2021-02-25 18:12:01,"Últimamente también duermo mucho cuando no lo necesito , eh leído es cuando alguien está muy triste duerme mucho",,,,,,,,,
subject199,bsf,24,7554089403,2021-02-25 18:15:40,Al final hay que afrontar la emocional y si la ignoro solamente estaré huyendo,,,,,,,,,
subject199,bsf,25,60810897877,2021-02-25 18:17:22,Es difícil esa emoción de amar a alguien y simplemente seguir adelante olvidando los momentos felices,,,,,,,,,
subject199,bsf,26,91084252269,2021-02-25 18:20:00,Si tengo contacto cero con ella,,,,,,,,,
subject199,bsf,27,12046955340,2021-02-25 18:21:47,Aveces unos aman y otros solo quieren,,,,,,,,,
subject199,bsf,28,55823872564,2021-02-25 18:23:39,El que ama no se cansa todo lo da y el que quiere pretende divertirse nunca sufrir,,,,,,,,,
subject199,bsf,29,19029442286,2021-02-25 18:25:52,"Así como Neymar que fue al matrimonio de su exnovia , fue una promesa estaría en el día más feliz de su vida",,,,,,,,,
subject199,bsf,30,31738474813,2021-02-25 18:26:53,Si no ha visto el vídeo,,,,,,,,,
subject199,bsf,31,98750866074,2021-02-25 18:28:18,Aveces de todo se aprende y hay es donde maduramos y nos volvemos más sabios,,,,,,,,,
subject199,bsf,32,95307862124,2021-02-25 18:29:08,"Cuando hay infidelidades no creo que sea amor , más bien es una apego emocional",,,,,,,,,
subject201,control,1,36669471095,2022-03-09 23:44:15,a mi me gusta pq dan cierta incertidumbre,,,,,,,,,
subject201,control,2,31908981365,2022-03-09 23:44:22,con modificadores y demas,,,,,,,,,
subject201,control,3,4208800404,2022-03-09 23:44:30,"hojas de personaje , habilidades",,,,,,,,,
subject201,control,4,52806389223,2022-03-09 23:44:45,D & D invento una nueva forma de juego,,,,,,,,,
subject201,control,5,38135837616,2022-03-09 23:45:05,pero ahora se usa el ordenador,,,,,,,,,
subject201,control,6,84737847328,2022-03-09 23:45:15,es mas sencillo que buscar gente q vayan a una casa,,,,,,,,,
subject201,control,7,38476146836,2022-03-09 23:45:31,"y las figuras no estan limitadas a las que vendan , en SL te lo creas tu",,,,,,,,,
subject201,control,8,46279106160,2022-03-09 23:46:16,"en fin me voy a la ducha y a la camita , que ya va siendo hora",,,,,,,,,
subject201,control,9,67144144954,2022-03-10 00:18:45,yo del Imperio Galáctico de Star Wars,,,,,,,,,
subject201,control,10,32461928032,2022-03-10 00:20:28,ahhh estuve en la isla de la palma viendo el Cumbre Vieja,,,,,,,,,
subject201,control,11,69085682810,2022-03-10 00:21:12,miraa eso lo grabe yo,,,,,,,,,
subject201,control,12,66315452196,2022-03-10 00:21:34,no hay pais en euskadi jajaja,,,,,,,,,
subject201,control,13,35883643722,2022-03-10 00:22:01,mira el volcan el 21 de octubre,,,,,,,,,
subject201,control,14,30309679985,2022-03-10 00:22:07,que pasada es algo precioso,,,,,,,,,
subject201,control,15,73077488044,2022-03-10 00:23:22,mira la ceniza volcanica cubriendo una pista de un colegio,,,,,,,,,
subject201,control,16,53227869688,2022-03-10 00:23:36,al final eres como yo,,,,,,,,,
subject201,control,17,90435878519,2022-03-10 00:23:56,noo soy de cordoba españa,,,,,,,,,
subject201,control,18,44842738104,2022-03-10 00:24:11,y donde vives ? ? en que isla ? ?,,,,,,,,,
subject201,control,19,10168988720,2022-03-10 00:24:29,uff las canarias son una pasada estuve ya en 4 pero me quedo con tenerife por turismo,,,,,,,,,
subject201,control,20,62395159246,2022-03-10 00:24:34,y con la palma por belleza,,,,,,,,,
subject201,control,21,79983322734,2022-03-10 00:24:52,"hola Bur , yo no ando , toy en el sofa * jijiji",,,,,,,,,
subject201,control,22,86560557121,2022-03-10 00:32:30,"no le chupes el culo ( expresion española para decir que el se lo pierde , que no vayas tras de el )",,,,,,,,,
subject201,control,23,58922465449,2022-03-10 00:32:41,yo como adoptada q soy ya me cure en salud con la familia,,,,,,,,,
subject201,control,24,82034847656,2022-03-10 00:32:52,q les den ... a los que me hacian eso yo pasaba de ell @s,,,,,,,,,
subject201,control,25,96893627948,2022-03-10 00:33:08,solo tengo relaciones con una tia y mis primas esas,,,,,,,,,
subject201,control,26,87600850293,2022-03-10 00:33:13,los demas para mi no son nada,,,,,,,,,
subject201,control,27,56338982728,2022-03-10 00:33:30,"no lo se , si crees q se olvido llamale",,,,,,,,,
subject201,control,28,18724028070,2022-03-10 00:33:41,no tienes nada que perder,,,,,,,,,
subject201,control,29,78022157195,2022-03-10 00:33:52,ahh entonces espera a mañana y llamale tu,,,,,,,,,
subject201,control,30,15843504555,2022-03-10 00:34:42,"pues si , si tienes contacto con el trata de no perderlo",,,,,,,,,
subject201,control,31,58147302251,2022-03-10 00:35:12,"y si te sientes solo bueno , mejor estar solo que mal acompañado . Es mas facil salir de la soledad q de las malas compañias , creeme",,,,,,,,,
subject201,control,32,48185611637,2022-03-10 00:35:55,salir de la soledad es ser algo extrovertido . No dudar en iniciar conversaciones alla donde estes,,,,,,,,,
subject201,control,33,35846390238,2022-03-10 00:36:03,"en la parada del bus , en la consulta del medico",,,,,,,,,
subject201,control,34,80610519319,2022-03-10 00:36:12,cualquier lugar es bueno para decirle hola a alguien,,,,,,,,,
subject201,control,35,67145702473,2022-03-10 00:37:07,yo relajarme tras el partido y una duchita caliente,,,,,,,,,
subject201,control,36,36779776285,2022-03-10 00:37:16,pero no he jugado eh ? ? jajaja,,,,,,,,,
subject201,control,37,346825733,2022-03-10 00:39:15,lo vi por la tele,,,,,,,,,
subject201,control,38,39626717414,2022-03-10 00:39:31,bueno usando el movil pq es de pago y ...,,,,,,,,,
subject201,control,39,47472573153,2022-03-10 01:00:43,ah q tienes gas,,,,,,,,,
subject201,control,40,22855886855,2022-03-10 01:00:59,"pero gas o gases , pq no es lo mismo aunque sea parecido jijiji",,,,,,,,,
subject201,control,41,53533752205,2022-03-10 01:08:35,yo me voy a la cama que tengo poco mas de 5 h de sueño . Buenas noches,,,,,,,,,
subject201,control,42,11491386885,2022-03-10 23:40:57,buenas noches desde un remoto y olvidado rincon del Universo,,,,,,,,,
subject201,control,43,5074393598,2022-03-11 00:08:04,"yo si , de dia",,,,,,,,,
subject201,control,44,25859598070,2022-03-11 00:08:10,el sol me puede volatizar,,,,,,,,,
subject201,control,45,84375086640,2022-03-11 00:39:47,pero se debe trabajar para vivir y no al reves,,,,,,,,,
subject201,control,46,95662473340,2022-03-11 00:40:00,si tienes la sensacion de que vas a vivir para ganar dinero no lo hagas,,,,,,,,,
subject201,control,47,70139271796,2022-03-11 00:40:07,el tiempo es la verdadera riqueza,,,,,,,,,
subject201,control,48,2280715996,2022-03-11 00:40:10,se va y no vuelve,,,,,,,,,
subject201,control,49,25481606947,2022-03-11 00:48:07,no es nada raro . le pasa a mucha gente,,,,,,,,,
